lambda,second_max_cluster_size,Size,norm
0.8746999999999973,53.734,600,0.00014926111111111112
0.8747999999999972,50.6281,600,0.00014063361111111113
0.8748999999999972,51.84385,600,0.00014401069444444447
0.8749999999999972,26.5707,600,7.38075e-05
0.85,3048.5591,800,0.00476337359375
0.8501,3071.1391,800,0.00479865484375
0.8502,3099.39145,800,0.004842799140625
0.8503,3108.1495,800,0.00485648359375
0.8503999999999999,3087.6464,800,0.0048244475000000005
0.8504999999999999,3105.14975,800,0.004851796484375
0.8505999999999999,3145.5022,800,0.0049148471875
0.8506999999999999,3110.56105,800,0.0048602516406249996
0.8507999999999999,3193.66965,800,0.004990108828125
0.8508999999999999,3174.57705,800,0.004960276640625
0.8509999999999999,3157.09415,800,0.004932959609375
0.8510999999999999,3182.6056,800,0.0049728212499999995
0.8511999999999998,3206.1158,800,0.0050095559375
0.8512999999999998,3252.4885,800,0.00508201328125
0.8513999999999998,3206.46135,800,0.005010095859375
0.8514999999999998,3240.1242,800,0.0050626940625
0.8515999999999998,3252.6486,800,0.0050822634375
0.8516999999999998,3233.41975,800,0.005052218359375
0.8517999999999998,3193.5258,800,0.0049898840625
0.8518999999999998,3249.4572,800,0.005077276875
0.8519999999999998,3229.903,800,0.005046723437499999
0.8520999999999997,3257.8326,800,0.0050903634375
0.8521999999999997,3276.2279,800,0.00511910609375
0.8522999999999997,3299.9041,800,0.00515610015625
0.8523999999999997,3314.73525,800,0.005179273828125
0.8524999999999997,3278.54945,800,0.005122733515625
0.8525999999999997,3325.6393,800,0.00519631140625
0.8526999999999997,3370.595,800,0.005266554687499999
0.8527999999999997,3440.78245,800,0.005376222578125
0.8528999999999997,3467.18895,800,0.005417482734375
0.8529999999999996,3486.08115,800,0.005447001796875
0.8530999999999996,3471.9385,800,0.00542490390625
0.8531999999999996,3495.05775,800,0.005461027734375
0.8532999999999996,3532.5466,800,0.0055196040625
0.8533999999999996,3577.5929,800,0.00558998890625
0.8534999999999996,3650.98775,800,0.005704668359375
0.8535999999999996,3792.5792,800,0.005925905
0.8536999999999996,3832.46935,800,0.005988233359375
0.8537999999999996,4064.53055,800,0.006350828984375
0.8538999999999995,4185.51725,800,0.006539870703125
0.8539999999999995,4301.2931,800,0.00672077046875
0.8540999999999995,4281.43735,800,0.006689745859375
0.8541999999999995,4364.694,800,0.006819834375000001
0.8542999999999995,4346.1591,800,0.00679087359375
0.8543999999999995,4563.42545,800,0.007130352265625
0.8544999999999995,4711.55475,800,0.007361804296875001
0.8545999999999995,4945.19605,800,0.007726868828125
0.8546999999999995,5305.35715,800,0.008289620546875
0.8547999999999994,5710.77725,800,0.008923089453125
0.8548999999999994,5905.47605,800,0.009227306328125
0.8549999999999994,6097.86785,800,0.009527918515624999
0.8550999999999994,6223.3074,800,0.0097239178125
0.8551999999999994,6205.64425,800,0.009696319140625
0.8552999999999994,6388.199,800,0.0099815609375
0.8553999999999994,6796.01155,800,0.010618768046875001
0.8554999999999994,7052.45605,800,0.011019462578125
0.8555999999999994,7659.38345,800,0.011967786640625
0.8556999999999994,8207.6213,800,0.012824408281250001
0.8557999999999993,8541.74265,800,0.013346472890625
0.8558999999999993,8592.1036,800,0.013425161875000001
0.8559999999999993,8882.30355,800,0.013878599296875
0.8560999999999993,8906.21355,800,0.013915958671875001
0.8561999999999993,9038.39305,800,0.014122489140625001
0.8562999999999993,9273.3719,800,0.01448964359375
0.8563999999999993,9846.4449,800,0.015385070156250001
0.8564999999999993,10222.95815,800,0.015973372109375
0.8565999999999993,10630.8174,800,0.016610652187499998
0.8566999999999992,10909.5936,800,0.01704624
0.8567999999999992,11478.7402,800,0.0179355315625
0.8568999999999992,11574.84175,800,0.018085690234375
0.8569999999999992,11628.77845,800,0.018169966328125
0.8570999999999992,11683.7266,800,0.0182558228125
0.8571999999999992,11788.1741,800,0.01841902203125
0.8572999999999992,12298.6251,800,0.01921660171875
0.8573999999999992,12510.64015,800,0.019547875234374998
0.8574999999999992,13434.64105,800,0.020991626640625
0.8575999999999991,13359.0453,800,0.020873508281249998
0.8576999999999991,13863.2327,800,0.02166130109375
0.8577999999999991,13604.0876,800,0.021256386875
0.8578999999999991,13731.64795,800,0.021455699921875
0.8579999999999991,13982.86905,800,0.021848232890625
0.8580999999999991,14196.8756,800,0.022182618124999998
0.8581999999999991,14352.2639,800,0.02242541234375
0.8582999999999991,14340.15055,800,0.022406485234375
0.858399999999999,14118.89285,800,0.022060770078125
0.858499999999999,14483.9475,800,0.02263116796875
0.858599999999999,14365.7315,800,0.02244645546875
0.858699999999999,14921.17365,800,0.023314333828125002
0.858799999999999,15368.8147,800,0.02401377296875
0.858899999999999,15896.13285,800,0.024837707578125
0.858999999999999,16561.87925,800,0.025877936328125004
0.859099999999999,16727.21455,800,0.026136272734375
0.859199999999999,16928.031,800,0.0264500484375
0.859299999999999,17076.73935,800,0.026682405234375
0.8593999999999989,17895.21605,800,0.027961275078125
0.8594999999999989,18786.9491,800,0.02935460796875
0.8595999999999989,20737.8574,800,0.0324029021875
0.8596999999999989,23394.9704,800,0.03655464125
0.8597999999999989,25335.75075,800,0.039587110546875
0.8598999999999989,25879.8831,800,0.04043731734375
0.8599999999999989,26626.52845,800,0.041603950703125
0.8600999999999989,26789.3277,800,0.041858324531250005
0.8601999999999989,28474.48785,800,0.044491387265625
0.8602999999999988,31312.9578,800,0.0489264965625
0.8603999999999988,32987.20745,800,0.051542511640625004
0.8604999999999988,32605.1353,800,0.050945523906250005
0.8605999999999988,31067.8088,800,0.04854345125
0.8606999999999988,24779.6593,800,0.03871821765625
0.8607999999999988,24347.29995,800,0.038042656171875
0.8608999999999988,23000.04905,800,0.035937576640625
0.8609999999999988,22109.43685,800,0.034545995078124996
0.8610999999999988,16788.7811,800,0.02623247046875
0.8611999999999987,11846.3782,800,0.018509965937499998
0.8612999999999987,10044.8074,800,0.0156950115625
0.8613999999999987,6422.14215,800,0.010034597109375
0.8614999999999987,5833.9562,800,0.0091155565625
0.8615999999999987,5715.52755,800,0.008930511796875
0.8616999999999987,5409.92945,800,0.008453014765625
0.8617999999999987,4763.1016,800,0.00744234625
0.8618999999999987,3956.268,800,0.00618166875
0.8619999999999987,3473.51655,800,0.005427369609375
0.8620999999999986,2896.83075,800,0.004526298046875
0.8621999999999986,2286.9022,800,0.0035732846875
0.8622999999999986,2376.46,800,0.00371321875
0.8623999999999986,2291.01235,800,0.003579706796875
0.8624999999999986,2284.6689,800,0.00356979515625
0.8625999999999986,1679.57645,800,0.002624338203125
0.8626999999999986,1542.1841,800,0.00240966265625
0.8627999999999986,1470.01865,800,0.002296904140625
0.8628999999999986,1453.4118,800,0.0022709559375000002
0.8629999999999985,1420.47405,800,0.0022194907031250002
0.8630999999999985,1439.68355,800,0.002249505546875
0.8631999999999985,1400.3789,800,0.00218809203125
0.8632999999999985,1448.56995,800,0.0022633905468750003
0.8633999999999985,1389.07515,800,0.0021704299218749997
0.8634999999999985,1371.6828,800,0.002143254375
0.8635999999999985,1408.33235,800,0.002200519296875
0.8636999999999985,1363.5742,800,0.0021305846875
0.8637999999999985,1388.9356,800,0.002170211875
0.8638999999999984,1385.4763,800,0.00216480671875
0.8639999999999984,1332.35045,800,0.002081797578125
0.8640999999999984,1247.361,800,0.0019490015625000003
0.8641999999999984,1206.24235,800,0.001884753671875
0.8642999999999984,1195.5718,800,0.0018680809375
0.8643999999999984,1212.6479,800,0.00189476234375
0.8644999999999984,1170.85805,800,0.001829465703125
0.8645999999999984,1131.37365,800,0.001767771328125
0.8646999999999984,1090.7728,800,0.0017043325
0.8647999999999983,1004.73985,800,0.001569906015625
0.8648999999999983,952.7205,800,0.00148862578125
0.8649999999999983,956.7717,800,0.00149495578125
0.8650999999999983,933.63395,800,0.001458803046875
0.8651999999999983,923.7971,800,0.00144343296875
0.8652999999999983,806.99615,800,0.0012609314843749998
0.8653999999999983,690.40055,800,0.0010787508593749998
0.8654999999999983,613.9617,800,0.0009593151562499999
0.8655999999999983,585.86415,800,0.000915412734375
0.8656999999999982,574.8456,800,0.00089819625
0.8657999999999982,568.979,800,0.0008890296875
0.8658999999999982,537.1483,800,0.00083929421875
0.8659999999999982,493.5062,800,0.0007711034375
0.8660999999999982,419.9153,800,0.00065611765625
0.8661999999999982,402.9908,800,0.000629673125
0.8662999999999982,383.9791,800,0.00059996734375
0.8663999999999982,381.6023,800,0.00059625359375
0.8664999999999982,366.29875,800,0.000572341796875
0.8665999999999981,336.69135,800,0.000526080234375
0.8666999999999981,292.96495,800,0.000457757734375
0.8667999999999981,237.51305,800,0.000371114140625
0.8668999999999981,237.7831,800,0.00037153609375
0.8669999999999981,235.47215,800,0.000367925234375
0.8670999999999981,238.72395,800,0.000373006171875
0.8671999999999981,233.1702,800,0.0003643284375
0.8672999999999981,220.9169,800,0.00034518265625
0.8673999999999981,201.16055,800,0.000314313359375
0.867499999999998,203.59785,800,0.000318121640625
0.867599999999998,202.95045,800,0.00031711007812499996
0.867699999999998,202.42585,800,0.000316290390625
0.867799999999998,204.12035,800,0.000318938046875
0.867899999999998,202.15405,800,0.00031586570312500004
0.867999999999998,201.71305,800,0.000315176640625
0.868099999999998,201.6238,800,0.0003150371875
0.868199999999998,202.2547,800,0.00031602296875000004
0.868299999999998,198.7389,800,0.00031052953125
0.868399999999998,201.2721,800,0.00031448765625
0.8684999999999979,200.475,800,0.0003132421875
0.8685999999999979,197.20115,800,0.000308126796875
0.8686999999999979,207.60295,800,0.00032437960937499997
0.8687999999999979,200.8896,800,0.00031389
0.8688999999999979,203.87235,800,0.000318550546875
0.8689999999999979,204.52455,800,0.000319569609375
0.8690999999999979,195.9105,800,0.00030611015625000003
0.8691999999999979,189.74945,800,0.000296483515625
0.8692999999999979,194.301,800,0.0003035953125
0.8693999999999978,190.26665,800,0.00029729164062499997
0.8694999999999978,188.8065,800,0.00029501015625
0.8695999999999978,180.61515,800,0.000282211171875
0.8696999999999978,171.1415,800,0.00026740859375
0.8697999999999978,166.8664,800,0.00026072875
0.8698999999999978,159.6061,800,0.00024938453125
0.8699999999999978,165.55705,800,0.000258682890625
0.8700999999999978,159.0897,800,0.00024857765624999997
0.8701999999999978,151.8228,800,0.000237223125
0.8702999999999977,145.2337,800,0.00022692765625
0.8703999999999977,132.06015,800,0.000206343984375
0.8704999999999977,137.0286,800,0.0002141071875
0.8705999999999977,136.63185,800,0.00021348726562499997
0.8706999999999977,140.29805,800,0.000219215703125
0.8707999999999977,119.62945,800,0.00018692101562500001
0.8708999999999977,108.87665,800,0.000170119765625
0.8709999999999977,93.7426,800,0.00014647281249999998
0.8710999999999977,93.02955,800,0.000145358671875
0.8711999999999976,95.29615,800,0.000148900234375
0.8712999999999976,87.90895,800,0.000137357734375
0.8713999999999976,71.0347,800,0.00011099171875
0.8714999999999976,64.857,800,0.0001013390625
0.8715999999999976,66.7975,800,0.00010437109375
0.8716999999999976,72.2452,800,0.000112883125
0.8717999999999976,65.719,800,0.00010268593749999999
0.8718999999999976,68.6864,800,0.00010732250000000001
0.8719999999999976,65.1487,800,0.00010179484375000001
0.8720999999999975,72.00355,800,0.000112505546875
0.8721999999999975,85.9396,800,0.000134280625
0.8722999999999975,79.92095,800,0.00012487648437500002
0.8723999999999975,83.1741,800,0.00012995953124999999
0.8724999999999975,82.87,800,0.00012948437500000002
0.8725999999999975,84.42245,800,0.000131910078125
0.8726999999999975,84.2265,800,0.00013160390625
0.8727999999999975,84.46815,800,0.000131981484375
0.8728999999999975,82.035,800,0.00012817968749999998
0.8729999999999974,83.134,800,0.000129896875
0.8730999999999974,82.56465,800,0.000129007265625
0.8731999999999974,82.55655,800,0.000128994609375
0.8732999999999974,82.9275,800,0.00012957421875
0.8733999999999974,80.4108,800,0.00012564187499999999
0.8734999999999974,85.9069,800,0.00013422953125
0.8735999999999974,85.7038,800,0.0001339121875
0.8736999999999974,86.13685,800,0.000134588828125
0.8737999999999974,86.0707,800,0.00013448546875
0.8738999999999973,84.5304,800,0.00013207875
0.8739999999999973,81.4629,800,0.00012728578125
0.8740999999999973,81.5071,800,0.00012735484375
0.8741999999999973,75.52015,800,0.00011800023437500001
0.8742999999999973,78.785,800,0.0001231015625
0.8743999999999973,76.34395,800,0.000119287421875
0.8744999999999973,70.357,800,0.0001099328125
0.8745999999999973,67.80715,800,0.000105948671875
0.8746999999999973,65.86015,800,0.00010290648437500001
0.8747999999999972,65.53965,800,0.00010240570312499999
0.8748999999999972,60.92805,800,9.5200078125e-05
0.8749999999999972,38.89015,800,6.0765859375e-05
0.5,80.6453,1024,8.06453e-05
0.55,57.8597,1024,5.78597e-05
0.6000000000000001,48.0332,1024,4.80332e-05
0.6500000000000001,31.7759,1024,3.17759e-05
0.7000000000000002,13.2529,1024,1.32529e-05
0.7500000000000002,24.0398,1024,2.40398e-05
0.8,76.3352,1024,7.63352e-05
0.8000000000000003,75.9455,1024,7.59455e-05
0.8001,76.5227,1024,7.65227e-05
0.8002,75.9506,1024,7.595059999999999e-05
0.8003,76.8696,1024,7.68696e-05
0.8004,77.0521,1024,7.70521e-05
0.8005,77.388,1024,7.738800000000001e-05
0.8006,77.4389,1024,7.743890000000001e-05
0.8007,78.2498,1024,7.824979999999999e-05
0.8008,78.2409,1024,7.824089999999999e-05
0.8009,78.1045,1024,7.81045e-05
0.8009999999999999,78.6164,1024,7.86164e-05
0.8010999999999999,79.1928,1024,7.919280000000001e-05
0.8011999999999999,78.9837,1024,7.89837e-05
0.8012999999999999,79.8407,1024,7.98407e-05
0.8013999999999999,79.5902,1024,7.95902e-05
0.8014999999999999,79.8223,1024,7.98223e-05
0.8015999999999999,80.3992,1024,8.039919999999999e-05
0.8016999999999999,80.4357,1024,8.043569999999999e-05
0.8017999999999998,80.7971,1024,8.07971e-05
0.8018999999999998,79.8505,1024,7.98505e-05
0.8019999999999998,80.6369,1024,8.06369e-05
0.8020999999999998,81.5501,1024,8.15501e-05
0.8021999999999998,82.0093,1024,8.20093e-05
0.8022999999999998,81.174,1024,8.1174e-05
0.8023999999999998,81.4552,1024,8.14552e-05
0.8024999999999998,81.9095,1024,8.19095e-05
0.8025999999999998,82.2199,1024,8.22199e-05
0.8026999999999997,81.7146,1024,8.17146e-05
0.8027999999999997,82.3972,1024,8.23972e-05
0.8028999999999997,82.9357,1024,8.29357e-05
0.8029999999999997,81.9172,1024,8.19172e-05
0.8030999999999997,83.0462,1024,8.30462e-05
0.8031999999999997,82.5662,1024,8.25662e-05
0.8032999999999997,83.2026,1024,8.320260000000001e-05
0.8033999999999997,83.0585,1024,8.30585e-05
0.8034999999999997,83.6751,1024,8.36751e-05
0.8035999999999996,84.1816,1024,8.41816e-05
0.8036999999999996,84.9051,1024,8.490510000000001e-05
0.8037999999999996,84.2911,1024,8.42911e-05
0.8038999999999996,85.0654,1024,8.50654e-05
0.8039999999999996,85.491,1024,8.5491e-05
0.8040999999999996,85.4616,1024,8.54616e-05
0.8041999999999996,85.7946,1024,8.57946e-05
0.8042999999999996,86.092,1024,8.6092e-05
0.8043999999999996,86.165,1024,8.616500000000001e-05
0.8044999999999995,87.0365,1024,8.70365e-05
0.8045999999999995,85.7442,1024,8.574420000000001e-05
0.8046999999999995,86.7079,1024,8.670789999999999e-05
0.8047999999999995,86.9405,1024,8.69405e-05
0.8048999999999995,87.5266,1024,8.75266e-05
0.8049999999999995,87.7724,1024,8.77724e-05
0.8050999999999995,87.2906,1024,8.72906e-05
0.8051999999999995,88.3672,1024,8.83672e-05
0.8052999999999995,87.9712,1024,8.79712e-05
0.8053999999999994,88.3238,1024,8.83238e-05
0.8054999999999994,88.7007,1024,8.87007e-05
0.8055999999999994,88.9062,1024,8.890619999999999e-05
0.8056999999999994,88.9599,1024,8.895990000000001e-05
0.8057999999999994,89.5966,1024,8.959659999999999e-05
0.8058999999999994,90.8953,1024,9.089530000000001e-05
0.8059999999999994,91.5106,1024,9.15106e-05
0.8060999999999994,90.9938,1024,9.099379999999999e-05
0.8061999999999994,91.7401,1024,9.174009999999999e-05
0.8062999999999994,92.0094,1024,9.20094e-05
0.8063999999999993,93.468,1024,9.346800000000001e-05
0.8064999999999993,93.6133,1024,9.36133e-05
0.8065999999999993,94.2592,1024,9.425920000000001e-05
0.8066999999999993,93.4193,1024,9.34193e-05
0.8067999999999993,95.1927,1024,9.51927e-05
0.8068999999999993,95.7192,1024,9.57192e-05
0.8069999999999993,96.1812,1024,9.61812e-05
0.8070999999999993,97.0001,1024,9.70001e-05
0.8071999999999993,97.8836,1024,9.78836e-05
0.8072999999999992,98.017,1024,9.8017e-05
0.8073999999999992,98.4973,1024,9.84973e-05
0.8074999999999992,98.072,1024,9.8072e-05
0.8075999999999992,98.1624,1024,9.81624e-05
0.8076999999999992,98.5049,1024,9.850490000000001e-05
0.8077999999999992,99.0034,1024,9.90034e-05
0.8078999999999992,99.4806,1024,9.948059999999999e-05
0.8079999999999992,101.0079,1024,0.00010100790000000001
0.8080999999999992,100.9682,1024,0.0001009682
0.8081999999999991,101.9891,1024,0.0001019891
0.8082999999999991,101.3528,1024,0.0001013528
0.8083999999999991,101.9516,1024,0.0001019516
0.8084999999999991,103.4789,1024,0.0001034789
0.8085999999999991,104.3537,1024,0.0001043537
0.8086999999999991,105.0817,1024,0.0001050817
0.8087999999999991,105.7463,1024,0.00010574630000000001
0.8088999999999991,107.657,1024,0.000107657
0.808999999999999,108.3741,1024,0.0001083741
0.809099999999999,108.8755,1024,0.0001088755
0.809199999999999,110.4299,1024,0.0001104299
0.809299999999999,111.106,1024,0.00011110599999999999
0.809399999999999,111.7778,1024,0.0001117778
0.809499999999999,113.4456,1024,0.0001134456
0.809599999999999,114.9847,1024,0.0001149847
0.809699999999999,116.1317,1024,0.0001161317
0.809799999999999,116.066,1024,0.000116066
0.809899999999999,118.163,1024,0.000118163
0.8099999999999989,118.461,1024,0.000118461
0.8100999999999989,118.9914,1024,0.0001189914
0.8101999999999989,119.7997,1024,0.0001197997
0.8102999999999989,119.5152,1024,0.0001195152
0.8103999999999989,119.4368,1024,0.0001194368
0.8104999999999989,121.2527,1024,0.0001212527
0.8105999999999989,120.851,1024,0.000120851
0.8106999999999989,121.5855,1024,0.00012158549999999999
0.8107999999999989,123.1186,1024,0.0001231186
0.8108999999999988,123.2086,1024,0.0001232086
0.8109999999999988,124.0868,1024,0.0001240868
0.8110999999999988,126.4213,1024,0.0001264213
0.8111999999999988,127.7533,1024,0.0001277533
0.8112999999999988,127.9086,1024,0.0001279086
0.8113999999999988,129.1442,1024,0.00012914420000000002
0.8114999999999988,130.2741,1024,0.0001302741
0.8115999999999988,132.572,1024,0.000132572
0.8116999999999988,134.0955,1024,0.0001340955
0.8117999999999987,134.7567,1024,0.0001347567
0.8118999999999987,134.9906,1024,0.0001349906
0.8119999999999987,137.6576,1024,0.0001376576
0.8120999999999987,139.5847,1024,0.0001395847
0.8121999999999987,139.2179,1024,0.00013921789999999997
0.8122999999999987,140.5023,1024,0.0001405023
0.8123999999999987,141.9907,1024,0.0001419907
0.8124999999999987,143.0206,1024,0.0001430206
0.8125999999999987,144.807,1024,0.000144807
0.8126999999999986,145.1472,1024,0.0001451472
0.8127999999999986,145.7772,1024,0.0001457772
0.8128999999999986,146.457,1024,0.00014645699999999998
0.8129999999999986,147.3246,1024,0.00014732460000000002
0.8130999999999986,148.6283,1024,0.0001486283
0.8131999999999986,148.871,1024,0.00014887100000000002
0.8132999999999986,150.2669,1024,0.00015026689999999998
0.8133999999999986,150.3431,1024,0.0001503431
0.8134999999999986,152.1051,1024,0.0001521051
0.8135999999999985,152.5591,1024,0.0001525591
0.8136999999999985,153.8911,1024,0.0001538911
0.8137999999999985,155.8904,1024,0.0001558904
0.8138999999999985,155.9898,1024,0.00015598980000000002
0.8139999999999985,158.8227,1024,0.0001588227
0.8140999999999985,159.0566,1024,0.0001590566
0.8141999999999985,161.4788,1024,0.0001614788
0.8142999999999985,164.2934,1024,0.00016429339999999998
0.8143999999999985,163.4822,1024,0.00016348220000000002
0.8144999999999984,164.4234,1024,0.0001644234
0.8145999999999984,164.8382,1024,0.0001648382
0.8146999999999984,167.6987,1024,0.0001676987
0.8147999999999984,168.1858,1024,0.0001681858
0.8148999999999984,169.0049,1024,0.0001690049
0.8149999999999984,170.0759,1024,0.00017007589999999998
0.8150999999999984,170.8242,1024,0.0001708242
0.8151999999999984,174.1844,1024,0.0001741844
0.8152999999999984,173.0742,1024,0.0001730742
0.8153999999999983,175.0797,1024,0.0001750797
0.8154999999999983,173.8123,1024,0.0001738123
0.8155999999999983,175.4118,1024,0.0001754118
0.8156999999999983,176.7198,1024,0.0001767198
0.8157999999999983,176.739,1024,0.000176739
0.8158999999999983,178.906,1024,0.000178906
0.8159999999999983,179.5376,1024,0.0001795376
0.8160999999999983,180.4168,1024,0.0001804168
0.8161999999999983,179.9026,1024,0.0001799026
0.8162999999999982,181.8287,1024,0.0001818287
0.8163999999999982,182.8522,1024,0.00018285220000000002
0.8164999999999982,186.2715,1024,0.00018627150000000001
0.8165999999999982,185.9099,1024,0.00018590989999999998
0.8166999999999982,187.1681,1024,0.00018716810000000001
0.8167999999999982,189.1416,1024,0.0001891416
0.8168999999999982,190.8052,1024,0.00019080520000000001
0.8169999999999982,190.4767,1024,0.0001904767
0.8170999999999982,193.2508,1024,0.0001932508
0.8171999999999982,196.3807,1024,0.00019638069999999998
0.8172999999999981,195.585,1024,0.00019558500000000002
0.8173999999999981,195.1436,1024,0.00019514359999999999
0.8174999999999981,196.1854,1024,0.00019618539999999998
0.8175999999999981,196.5105,1024,0.0001965105
0.8176999999999981,198.0016,1024,0.0001980016
0.8177999999999981,196.1507,1024,0.0001961507
0.8178999999999981,198.5538,1024,0.0001985538
0.8179999999999981,200.4555,1024,0.0002004555
0.818099999999998,199.5187,1024,0.0001995187
0.818199999999998,200.1718,1024,0.0002001718
0.818299999999998,201.9559,1024,0.0002019559
0.818399999999998,204.7926,1024,0.0002047926
0.818499999999998,207.1953,1024,0.0002071953
0.818599999999998,207.3249,1024,0.0002073249
0.818699999999998,207.8047,1024,0.00020780469999999999
0.818799999999998,211.8471,1024,0.0002118471
0.818899999999998,215.0329,1024,0.00021503290000000002
0.818999999999998,216.5024,1024,0.00021650239999999998
0.8190999999999979,218.1492,1024,0.00021814920000000002
0.8191999999999979,220.3261,1024,0.0002203261
0.8192999999999979,220.8518,1024,0.0002208518
0.8193999999999979,221.5787,1024,0.0002215787
0.8194999999999979,224.9088,1024,0.0002249088
0.8195999999999979,226.3541,1024,0.0002263541
0.8196999999999979,225.7084,1024,0.0002257084
0.8197999999999979,227.7811,1024,0.00022778110000000001
0.8198999999999979,227.8686,1024,0.00022786859999999998
0.8199999999999978,230.4105,1024,0.00023041050000000002
0.8200999999999978,229.2623,1024,0.0002292623
0.8201999999999978,231.3985,1024,0.00023139850000000002
0.8202999999999978,234.3691,1024,0.0002343691
0.8203999999999978,240.7393,1024,0.00024073929999999998
0.8204999999999978,240.3562,1024,0.00024035620000000001
0.8205999999999978,243.8765,1024,0.0002438765
0.8206999999999978,249.7356,1024,0.0002497356
0.8207999999999978,256.6367,1024,0.0002566367
0.8208999999999977,257.1499,1024,0.0002571499
0.8209999999999977,262.0703,1024,0.0002620703
0.8210999999999977,265.0539,1024,0.0002650539
0.8211999999999977,271.8935,1024,0.0002718935
0.8212999999999977,275.057,1024,0.000275057
0.8213999999999977,277.5531,1024,0.00027755309999999997
0.8214999999999977,284.0607,1024,0.0002840607
0.8215999999999977,283.2599,1024,0.00028325990000000004
0.8216999999999977,287.5201,1024,0.0002875201
0.8217999999999976,291.2791,1024,0.0002912791
0.8218999999999976,293.8187,1024,0.00029381869999999997
0.8219999999999976,295.9687,1024,0.0002959687
0.8220999999999976,295.633,1024,0.000295633
0.8221999999999976,301.1044,1024,0.0003011044
0.8222999999999976,305.1035,1024,0.0003051035
0.8223999999999976,306.5941,1024,0.0003065941
0.8224999999999976,315.9698,1024,0.00031596980000000004
0.8225999999999976,322.8145,1024,0.0003228145
0.8226999999999975,329.7848,1024,0.0003297848
0.8227999999999975,332.1477,1024,0.0003321477
0.8228999999999975,342.3549,1024,0.0003423549
0.8229999999999975,347.9421,1024,0.0003479421
0.8230999999999975,354.3888,1024,0.0003543888
0.8231999999999975,359.6945,1024,0.0003596945
0.8232999999999975,356.2754,1024,0.0003562754
0.8233999999999975,362.6289,1024,0.00036262889999999997
0.8234999999999975,366.8052,1024,0.0003668052
0.8235999999999974,377.4819,1024,0.0003774819
0.8236999999999974,386.3585,1024,0.0003863585
0.8237999999999974,380.7836,1024,0.0003807836
0.8238999999999974,389.67,1024,0.00038967
0.8239999999999974,389.7024,1024,0.0003897024
0.8240999999999974,395.0019,1024,0.0003950019
0.8241999999999974,394.319,1024,0.000394319
0.8242999999999974,410.0728,1024,0.0004100728
0.8243999999999974,413.1895,1024,0.0004131895
0.8244999999999973,414.7928,1024,0.0004147928
0.8245999999999973,422.8697,1024,0.0004228697
0.8246999999999973,430.1156,1024,0.0004301156
0.8247999999999973,433.7795,1024,0.0004337795
0.8248999999999973,428.0717,1024,0.0004280717
0.8249999999999973,417.8306,1024,0.0004178306
0.8250999999999973,423.0721,1024,0.00042307209999999996
0.8251999999999973,438.2086,1024,0.0004382086
0.8252999999999973,470.6374,1024,0.0004706374
0.8253999999999972,463.0896,1024,0.0004630896
0.8254999999999972,465.6868,1024,0.0004656868
0.8255999999999972,473.2143,1024,0.0004732143
0.8256999999999972,475.8692,1024,0.0004758692
0.8257999999999972,476.7296,1024,0.0004767296
0.8258999999999972,482.1545,1024,0.0004821545
0.8259999999999972,491.3697,1024,0.0004913697
0.8260999999999972,493.3739,1024,0.0004933739
0.8261999999999972,503.2968,1024,0.0005032968
0.8262999999999971,513.3541,1024,0.0005133541
