lambda,second_max_cluster_size,Size,norm
0.8263999999999971,517.0479,1024,0.0005170479000000001
0.8264999999999971,536.3956,1024,0.0005363955999999999
0.8265999999999971,546.158,1024,0.000546158
0.8266999999999971,548.497,1024,0.000548497
0.8267999999999971,571.4433,1024,0.0005714433
0.8268999999999971,572.2028,1024,0.0005722028
0.8269999999999971,575.3831,1024,0.0005753831
0.8270999999999971,584.9412,1024,0.0005849412
0.827199999999997,581.0525,1024,0.0005810525
0.827299999999997,586.1864,1024,0.0005861864000000001
0.827399999999997,589.2422,1024,0.0005892422
0.827499999999997,597.1803,1024,0.0005971803
0.827599999999997,596.972,1024,0.000596972
0.827699999999997,594.8793,1024,0.0005948793
0.827799999999997,596.121,1024,0.000596121
0.827899999999997,605.105,1024,0.000605105
0.827999999999997,600.9266,1024,0.0006009266
0.828099999999997,610.9513,1024,0.0006109513
0.8281999999999969,605.1696,1024,0.0006051695999999999
0.8282999999999969,611.8561,1024,0.0006118561
0.8283999999999969,622.8279,1024,0.0006228279
0.8284999999999969,623.7305,1024,0.0006237305
0.8285999999999969,629.9774,1024,0.0006299774
0.8286999999999969,644.6127,1024,0.0006446127
0.8287999999999969,648.1564,1024,0.0006481563999999999
0.8288999999999969,653.4706,1024,0.0006534706
0.8289999999999969,666.4481,1024,0.0006664481
0.8290999999999968,659.0046,1024,0.0006590046
0.8291999999999968,672.1088,1024,0.0006721088
0.8292999999999968,671.583,1024,0.000671583
0.8293999999999968,675.2217,1024,0.0006752217000000001
0.8294999999999968,684.5954,1024,0.0006845954
0.8295999999999968,691.893,1024,0.0006918930000000001
0.8296999999999968,691.3765,1024,0.0006913765
0.8297999999999968,703.9139,1024,0.0007039139
0.8298999999999968,702.5817,1024,0.0007025817
0.8299999999999967,708.6866,1024,0.0007086866
0.8300999999999967,746.2943,1024,0.0007462943
0.8301999999999967,753.0801,1024,0.0007530801
0.8302999999999967,772.6518,1024,0.0007726518
0.8303999999999967,791.5442,1024,0.0007915442
0.8304999999999967,798.7303,1024,0.0007987303000000001
0.8305999999999967,810.2,1024,0.0008102000000000001
0.8306999999999967,823.5402,1024,0.0008235402000000001
0.8307999999999967,833.9125,1024,0.0008339125
0.8308999999999966,838.3338,1024,0.0008383338
0.8309999999999966,853.4542,1024,0.0008534542
0.8310999999999966,853.563,1024,0.000853563
0.8311999999999966,847.5006,1024,0.0008475005999999999
0.8312999999999966,873.2143,1024,0.0008732143
0.8313999999999966,880.2846,1024,0.0008802845999999999
0.8314999999999966,906.798,1024,0.000906798
0.8315999999999966,932.0584,1024,0.0009320584
0.8316999999999966,952.4747,1024,0.0009524746999999999
0.8317999999999965,957.9953,1024,0.0009579953
0.8318999999999965,966.8902,1024,0.0009668902
0.8319999999999965,978.6338,1024,0.0009786337999999999
0.8320999999999965,1012.2975,1024,0.0010122975
0.8321999999999965,1010.288,1024,0.001010288
0.8322999999999965,1049.8721,1024,0.0010498721000000001
0.8323999999999965,1047.6323,1024,0.0010476323
0.8324999999999965,1046.4993,1024,0.0010464992999999999
0.8325999999999965,1061.5525,1024,0.0010615525
0.8326999999999964,1062.2666,1024,0.0010622665999999998
0.8327999999999964,1079.7115,1024,0.0010797114999999999
0.8328999999999964,1094.9168,1024,0.0010949167999999999
0.8329999999999964,1083.6819,1024,0.0010836819
0.8330999999999964,1067.4046,1024,0.0010674046
0.8331999999999964,1056.703,1024,0.001056703
0.8332999999999964,969.7791,1024,0.0009697791
0.8333999999999964,522.9266,1024,0.0005229266
0.8334999999999964,527.5571,1024,0.0005275571
0.8335999999999963,572.9831,1024,0.0005729831
0.8336999999999963,571.1221,1024,0.0005711221
0.8337999999999963,577.8968,1024,0.0005778968
0.8338999999999963,577.442,1024,0.0005774420000000001
0.8339999999999963,575.806,1024,0.000575806
0.8340999999999963,585.8687,1024,0.0005858686999999999
0.8341999999999963,586.1349,1024,0.0005861349
0.8342999999999963,592.9195,1024,0.0005929195
0.8343999999999963,609.2659,1024,0.0006092659
0.8344999999999962,616.8105,1024,0.0006168105
0.8345999999999962,639.5225,1024,0.0006395225000000001
0.8346999999999962,660.9419,1024,0.0006609419
0.8347999999999962,678.6073,1024,0.0006786073
0.8348999999999962,789.7489,1024,0.0007897489
0.8349999999999962,790.838,1024,0.000790838
0.8350999999999962,797.3902,1024,0.0007973902000000001
0.8351999999999962,790.6885,1024,0.0007906885
0.8352999999999962,798.9372,1024,0.0007989372
0.8353999999999961,793.4856,1024,0.0007934856
0.8354999999999961,801.0913,1024,0.0008010913000000001
0.8355999999999961,800.2916,1024,0.0008002916000000001
0.8356999999999961,799.4759,1024,0.0007994759
0.8357999999999961,808.2778,1024,0.0008082778
0.8358999999999961,817.4474,1024,0.0008174474
0.8359999999999961,812.1857,1024,0.0008121857
0.8360999999999961,815.2515,1024,0.0008152515
0.8361999999999961,810.278,1024,0.000810278
0.836299999999996,813.9133,1024,0.0008139133000000001
0.836399999999996,812.7089,1024,0.0008127089
0.836499999999996,824.6597,1024,0.0008246597000000001
0.836599999999996,821.8962,1024,0.0008218962
0.836699999999996,843.3787,1024,0.0008433787
0.836799999999996,839.9519,1024,0.0008399519
0.836899999999996,835.759,1024,0.000835759
0.836999999999996,850.7432,1024,0.0008507432
0.837099999999996,856.254,1024,0.000856254
0.837199999999996,849.9181,1024,0.0008499181
0.8372999999999959,863.675,1024,0.000863675
0.8373999999999959,858.699,1024,0.000858699
0.8374999999999959,860.6422,1024,0.0008606422
0.8375999999999959,870.6345,1024,0.0008706345
0.8376999999999959,873.0701,1024,0.0008730701
0.8377999999999959,884.9584,1024,0.0008849584
0.8378999999999959,896.045,1024,0.0008960449999999999
0.8379999999999959,902.6602,1024,0.0009026602000000001
0.8380999999999958,924.0422,1024,0.0009240422
0.8381999999999958,928.2134,1024,0.0009282134
0.8382999999999958,951.4356,1024,0.0009514356
0.8383999999999958,951.4177,1024,0.0009514177
0.8384999999999958,955.4662,1024,0.0009554661999999999
0.8385999999999958,963.877,1024,0.0009638769999999999
0.8386999999999958,969.7893,1024,0.0009697893
0.8387999999999958,964.3278,1024,0.0009643278
0.8388999999999958,972.0145,1024,0.0009720145
0.8389999999999957,990.2065,1024,0.0009902065
0.8390999999999957,1006.2999,1024,0.0010062999
0.8391999999999957,1035.16,1024,0.00103516
0.8392999999999957,1055.0624,1024,0.0010550624
0.8393999999999957,1090.2309,1024,0.0010902309
0.8394999999999957,1095.8768,1024,0.0010958768
0.8395999999999957,1115.3875,1024,0.0011153875
0.8396999999999957,1123.7513,1024,0.0011237513
0.8397999999999957,1128.1433,1024,0.0011281433
0.8398999999999957,1146.1605,1024,0.0011461605
0.8399999999999956,1152.963,1024,0.001152963
0.8400999999999956,1151.1593,1024,0.0011511593
0.8401999999999956,1166.4425,1024,0.0011664425000000001
0.8402999999999956,1210.8326,1024,0.0012108326
0.8403999999999956,1207.071,1024,0.0012070709999999999
0.8404999999999956,1284.779,1024,0.001284779
0.8405999999999956,1330.9931,1024,0.0013309931
0.8406999999999956,1396.2325,1024,0.0013962325
0.8407999999999956,1418.9495,1024,0.0014189495
0.8408999999999955,1413.7478,1024,0.0014137478000000002
0.8409999999999955,1415.9026,1024,0.0014159026
0.8410999999999955,1424.3887,1024,0.0014243887
0.8411999999999955,1443.722008923939,1024,0.001443722008923939
0.8412999999999955,1463.6273751657093,1024,0.0014636273751657094
0.8413999999999955,1476.7956071469216,1024,0.0014767956071469216
0.8414999999999955,1519.9197301070265,1024,0.0015199197301070265
0.8415999999999955,1576.6755934978364,1024,0.0015766755934978364
0.8416999999999955,2085.2600095328885,1024,0.0020852600095328886
0.8417999999999954,2095.1024534582666,1024,0.0020951024534582668
0.8418999999999954,2088.3218556972006,1024,0.002088321855697201
0.8419999999999954,2086.879569012548,1024,0.002086879569012548
0.8420999999999954,2077.48294970162,1024,0.0020774829497016197
0.8421999999999954,2090.3124910368565,1024,0.0020903124910368566
0.8422999999999954,2098.687222778652,1024,0.002098687222778652
0.8423999999999954,2093.0391395279357,1024,0.0020930391395279357
0.8424999999999954,2149.5687398911923,1024,0.0021495687398911923
0.8425999999999954,2129.9337768838,1024,0.0021299337768838
0.8426999999999953,2094.7508721852205,1024,0.0020947508721852206
0.8427999999999953,2127.3076662143826,1024,0.0021273076662143824
0.8428999999999953,2154.9758078159366,1024,0.0021549758078159365
0.8429999999999953,2134.191638225256,1024,0.002134191638225256
0.8430999999999953,2130.875312552092,1024,0.0021308753125520922
0.8431999999999953,2124.866864882722,1024,0.002124866864882722
0.8432999999999953,2138.632882453801,1024,0.0021386328824538007
0.8433999999999953,2135.66935050993,1024,0.0021356693505099303
0.8434999999999953,2130.8812386156646,1024,0.002130881238615665
0.8435999999999952,2138.7799962679605,1024,0.0021387799962679604
0.8436999999999952,2146.374737645488,1024,0.002146374737645488
0.8437999999999952,2134.9240714621533,1024,0.0021349240714621533
0.8439,2190.8325,1024,0.0021908325
0.844,2184.3473,1024,0.0021843472999999998
0.8441,2175.4003,1024,0.0021754002999999997
0.8442,2190.1157,1024,0.0021901156999999997
0.8442999999999999,2183.4151,1024,0.0021834151
0.8443999999999999,2183.9376,1024,0.0021839376
0.8444999999999999,2207.3676,1024,0.0022073676
0.8445999999999999,2205.0324,1024,0.0022050324
0.8446999999999999,2237.5826,1024,0.0022375826000000003
0.8447999999999999,2240.93,1024,0.00224093
0.8448999999999999,2247.1602,1024,0.0022471602
0.8449999999999999,2242.4727,1024,0.0022424727
0.8450999999999999,2240.7701,1024,0.0022407701
0.8451999999999998,2284.7806,1024,0.0022847806
0.8452999999999998,2277.5116,1024,0.0022775115999999996
0.8453999999999998,2281.3976,1024,0.0022813976
0.8454999999999998,2288.7042,1024,0.0022887042
0.8455999999999998,2342.3793,1024,0.0023423793
0.8456999999999998,2333.2957,1024,0.0023332957000000002
0.8457999999999998,2336.4024,1024,0.0023364024
0.8458999999999998,2367.3493,1024,0.0023673493
0.8459999999999998,2341.9626,1024,0.0023419625999999997
0.8460999999999997,2350.2359,1024,0.0023502359000000003
0.8461999999999997,2360.4311,1024,0.0023604310999999997
0.8462999999999997,2401.6398,1024,0.0024016398
0.8463999999999997,2441.164,1024,0.002441164
0.8464999999999997,2489.5514,1024,0.0024895513999999997
0.8465999999999997,2465.6821,1024,0.0024656821
0.8466999999999997,2522.9703,1024,0.0025229703
0.8467999999999997,2539.9138,1024,0.0025399138
0.8468999999999997,2519.2342,1024,0.0025192342
0.8469999999999996,2570.2059,1024,0.0025702058999999998
0.8470999999999996,2544.8617,1024,0.0025448617
0.8471999999999996,2640.8906,1024,0.0026408906
0.8472999999999996,2626.3603,1024,0.0026263603
0.8473999999999996,2621.4356,1024,0.0026214356
0.8474999999999996,2632.34,1024,0.00263234
0.8475999999999996,2670.0263,1024,0.0026700263
0.8476999999999996,2697.639,1024,0.002697639
0.8477999999999996,2717.8803,1024,0.0027178803
0.8478999999999995,2805.3224,1024,0.0028053224
0.8479999999999995,2842.2401,1024,0.0028422401
0.8480999999999995,2887.0782,1024,0.0028870782
0.8481999999999995,2913.6085,1024,0.0029136085
0.8482999999999995,2915.5484,1024,0.0029155484
0.8483999999999995,2980.9809,1024,0.0029809809
0.8484999999999995,2947.5577,1024,0.0029475576999999998
0.8485999999999995,2961.8503,1024,0.0029618503
0.8486999999999995,3018.5344,1024,0.0030185344
0.8487999999999994,3051.6648,1024,0.0030516648
0.8488999999999994,3085.0515,1024,0.0030850515
0.8489999999999994,3122.3374,1024,0.0031223374
0.8490999999999994,3204.9078,1024,0.0032049078
0.8491999999999994,3228.8328,1024,0.0032288328000000003
0.8492999999999994,3230.5278,1024,0.0032305278
0.8493999999999994,3256.3403,1024,0.0032563403
0.8494999999999994,3287.3154,1024,0.0032873154
0.8495999999999994,3326.1183,1024,0.0033261183
0.8496999999999993,3332.8125,1024,0.0033328125
0.8497999999999993,3301.4101,1024,0.0033014101
0.8498999999999993,3370.676,1024,0.003370676
0.8499999999999993,3423.3223,1024,0.0034233223
0.8500999999999993,3468.8835,1024,0.0034688835
0.8501999999999993,3536.4013,1024,0.0035364013
0.8502999999999993,3533.2351,1024,0.0035332351
0.8503999999999993,3530.8215,1024,0.0035308215
0.8504999999999993,3495.2302,1024,0.0034952302
0.8505999999999992,3526.5866,1024,0.0035265866
0.8506999999999992,3536.0629,1024,0.0035360629
0.8507999999999992,3577.8386,1024,0.0035778386
0.8508999999999992,3580.245,1024,0.0035802449999999997
0.8509999999999992,3614.709,1024,0.003614709
0.8510999999999992,3586.614,1024,0.003586614
0.8511999999999992,3592.2107,1024,0.0035922107
0.8512999999999992,3666.5903,1024,0.0036665903
0.8513999999999992,3595.8116,1024,0.0035958116
0.8514999999999991,3606.956,1024,0.003606956
0.8515999999999991,3581.858,1024,0.0035818580000000003
0.8516999999999991,3624.5117,1024,0.0036245117
0.8517999999999991,3667.4847,1024,0.0036674847
0.8518999999999991,3657.5171,1024,0.0036575171
0.8519999999999991,3716.3538,1024,0.0037163537999999998
0.8520999999999991,3665.56,1024,0.00366556
0.8521999999999991,3680.3585,1024,0.0036803584999999996
0.8522999999999991,3661.8029,1024,0.0036618029000000003
0.852399999999999,3665.1563,1024,0.0036651563000000002
0.852499999999999,3710.6532,1024,0.0037106532
0.852599999999999,3752.7409,1024,0.0037527409
0.852699999999999,3789.7238,1024,0.0037897238000000003
0.852799999999999,3848.6757,1024,0.0038486757
0.852899999999999,3850.8089,1024,0.0038508089
0.852999999999999,3930.1413,1024,0.0039301412999999995
0.853099999999999,3947.4438,1024,0.0039474438
0.853199999999999,3959.2528,1024,0.0039592528
0.853299999999999,4003.7931,1024,0.0040037931
0.8533999999999989,4068.7293,1024,0.0040687293
0.8534999999999989,4064.4078,1024,0.0040644078
0.8535999999999989,4268.191,1024,0.004268191
0.8536999999999989,4417.7676,1024,0.0044177676
0.8537999999999989,4604.7809,1024,0.0046047809
0.8538999999999989,4746.1602,1024,0.0047461602
0.8539999999999989,4844.6718,1024,0.0048446718
0.8540999999999989,4854.7626,1024,0.0048547626
0.8541999999999988,4927.6255,1024,0.0049276255
0.8542999999999988,4983.7508,1024,0.0049837508
0.8543999999999988,5157.5304,1024,0.0051575304
0.8544999999999988,5365.1456,1024,0.0053651456
0.8545999999999988,5735.7357,1024,0.0057357357
0.8546999999999988,6201.1737,1024,0.006201173700000001
0.8547999999999988,6628.8417,1024,0.0066288417
0.8548999999999988,6807.7858,1024,0.0068077858
0.8549999999999988,7153.3339,1024,0.0071533338999999994
0.8550999999999987,7124.8117,1024,0.0071248117
0.8551999999999987,7064.7092,1024,0.0070647092
0.8552999999999987,7389.3017,1024,0.0073893017
0.8553999999999987,7713.0198,1024,0.0077130198
0.8554999999999987,8211.5847,1024,0.0082115847
0.8555999999999987,8941.6573,1024,0.008941657300000001
0.8556999999999987,9611.1895,1024,0.0096111895
0.8557999999999987,9986.117,1024,0.009986117000000001
0.8558999999999987,10116.0407,1024,0.0101160407
0.8559999999999987,10256.999,1024,0.010256999
0.8560999999999986,10482.6455,1024,0.0104826455
0.8561999999999986,10723.6102,1024,0.010723610199999999
0.8562999999999986,10923.5203,1024,0.0109235203
0.8563999999999986,11549.3025,1024,0.0115493025
0.8564999999999986,12425.1435,1024,0.0124251435
0.8565999999999986,12698.8039,1024,0.012698803900000001
0.8566999999999986,13361.0646,1024,0.0133610646
0.8567999999999986,13194.2337,1024,0.0131942337
0.8568999999999986,13944.4724,1024,0.013944472400000001
0.8569999999999985,13712.0826,1024,0.0137120826
0.8570999999999985,14218.2142,1024,0.0142182142
0.8571999999999985,13798.3827,1024,0.0137983827
0.8572999999999985,14883.2909,1024,0.0148832909
0.8573999999999985,15163.5929,1024,0.0151635929
0.8574999999999985,15841.1359,1024,0.0158411359
0.8575999999999985,15981.2527,1024,0.0159812527
0.8576999999999985,16590.0858,1024,0.0165900858
0.8577999999999985,16836.1988,1024,0.016836198799999997
0.8578999999999984,16434.1588,1024,0.0164341588
0.8579999999999984,16917.6508,1024,0.0169176508
0.8580999999999984,17077.7899,1024,0.0170777899
0.8581999999999984,17056.9904,1024,0.0170569904
0.8582999999999984,17427.1048,1024,0.017427104800000003
0.8583999999999984,17082.7011,1024,0.0170827011
0.8584999999999984,17612.6824,1024,0.017612682400000003
0.8585999999999984,17370.6744,1024,0.0173706744
0.8586999999999984,18042.7908,1024,0.0180427908
0.8587999999999983,18802.0199,1024,0.018802019899999998
0.8588999999999983,19291.2232,1024,0.0192912232
0.8589999999999983,20311.9914,1024,0.0203119914
0.8590999999999983,21046.2774,1024,0.0210462774
0.8591999999999983,20467.6965,1024,0.020467696499999997
0.8592999999999983,21179.7014,1024,0.0211797014
0.8593999999999983,22152.8783,1024,0.0221528783
0.8594999999999983,23482.6599,1024,0.023482659899999998
0.8595999999999983,26082.1208,1024,0.0260821208
0.8596999999999982,29666.9416,1024,0.0296669416
0.8597999999999982,33309.0471,1024,0.0333090471
0.8598999999999982,34455.8642,1024,0.034455864200000005
0.8599999999999982,35384.0527,1024,0.0353840527
0.8600999999999982,36091.2734,1024,0.0360912734
0.8601999999999982,39149.1139,1024,0.0391491139
0.8602999999999982,45190.9692,1024,0.0451909692
0.8603999999999982,50794.967,1024,0.050794966999999996
0.8604999999999982,53790.9067,1024,0.0537909067
0.8605999999999981,50195.8018,1024,0.0501958018
0.8606999999999981,43248.1402,1024,0.0432481402
0.8607999999999981,39446.0773,1024,0.0394460773
0.8608999999999981,38709.1407,1024,0.038709140700000005
0.8609999999999981,34161.3792,1024,0.0341613792
0.8610999999999981,25525.2228,1024,0.0255252228
0.8611999999999981,17237.6942,1024,0.0172376942
0.8612999999999981,15060.76,1024,0.01506076
0.8613999999999981,9002.824,1024,0.009002824000000001
0.861499999999998,7789.432,1024,0.007789432
0.861599999999998,7537.1412,1024,0.0075371412
0.861699999999998,6962.1568,1024,0.0069621568
0.861799999999998,6002.431,1024,0.006002431
0.861899999999998,5110.1872,1024,0.0051101872000000005
0.861999999999998,4474.1045,1024,0.0044741045
0.862099999999998,3894.7494,1024,0.0038947494
0.862199999999998,2959.9673,1024,0.0029599672999999996
0.862299999999998,3000.5079,1024,0.0030005079000000002
0.862399999999998,2915.6937,1024,0.0029156937
0.8624999999999979,2862.6788,1024,0.0028626788000000003
0.8625999999999979,2011.8005,1024,0.0020118005
0.8626999999999979,1965.4117,1024,0.0019654117
0.8627999999999979,1822.0834,1024,0.0018220834
0.8628999999999979,1784.4422,1024,0.0017844421999999999
0.8629999999999979,1793.1976,1024,0.0017931976
0.8630999999999979,1817.3959,1024,0.0018173959
0.8631999999999979,1819.0631,1024,0.0018190631000000001
0.8632999999999978,1706.663,1024,0.001706663
0.8633999999999978,1733.1934,1024,0.0017331934000000002
0.8634999999999978,1766.7388,1024,0.0017667388000000002
0.8635999999999978,1783.1602,1024,0.0017831602
0.8636999999999978,1740.4453,1024,0.0017404453
0.8637999999999978,1765.5699,1024,0.0017655699
0.8638999999999978,1720.5522,1024,0.0017205522
0.8639999999999978,1696.8531,1024,0.0016968531
0.8640999999999978,1558.6134,1024,0.0015586134
0.8641999999999977,1445.1795,1024,0.0014451795
0.8642999999999977,1488.5011,1024,0.0014885011
0.8643999999999977,1487.7956,1024,0.0014877955999999999
0.8644999999999977,1459.3257,1024,0.0014593257
0.8645999999999977,1413.8635,1024,0.0014138635
0.8646999999999977,1338.5397,1024,0.0013385397
0.8647999999999977,1248.7315,1024,0.0012487315
0.8648999999999977,1226.7711,1024,0.0012267711
0.8649999999999977,1171.7032,1024,0.0011717032
0.8650999999999976,1141.8158,1024,0.0011418158
0.8651999999999976,1118.9457,1024,0.0011189457
0.8652999999999976,1011.1578,1024,0.0010111578
0.8653999999999976,844.0608,1024,0.0008440607999999999
0.8654999999999976,765.1363,1024,0.0007651363
0.8655999999999976,718.1129,1024,0.0007181129
0.8656999999999976,685.9047,1024,0.0006859047
0.8657999999999976,707.3557,1024,0.0007073556999999999
0.8658999999999976,656.6717,1024,0.0006566717
0.8659999999999975,589.2187,1024,0.0005892187
0.8660999999999975,519.6988,1024,0.0005196988
0.8661999999999975,481.4955,1024,0.0004814955
0.8662999999999975,469.0809,1024,0.0004690809
0.8663999999999975,481.3705,1024,0.0004813705
0.8664999999999975,446.6957,1024,0.0004466957
0.8665999999999975,404.0685,1024,0.00040406849999999995
0.8666999999999975,350.4562,1024,0.00035045620000000003
0.8667999999999975,289.2854,1024,0.0002892854
0.8668999999999975,281.107,1024,0.000281107
0.8669999999999974,280.4484,1024,0.0002804484
0.8670999999999974,292.1372,1024,0.0002921372
0.8671999999999974,279.7896,1024,0.0002797896
0.8672999999999974,261.7939,1024,0.0002617939
0.8673999999999974,244.9144,1024,0.0002449144
0.8674999999999974,245.3774,1024,0.0002453774
0.8675999999999974,241.0771,1024,0.0002410771
0.8676999999999974,242.6351,1024,0.0002426351
0.8677999999999974,244.9731,1024,0.0002449731
0.8678999999999973,230.0298,1024,0.0002300298
0.8679999999999973,242.8168,1024,0.0002428168
0.8680999999999973,239.061,1024,0.000239061
0.8681999999999973,240.1907,1024,0.00024019069999999998
0.8682999999999973,241.8389,1024,0.0002418389
0.8683999999999973,235.6631,1024,0.00023566309999999998
0.8684999999999973,234.7144,1024,0.00023471440000000002
0.8685999999999973,234.6364,1024,0.0002346364
0.8686999999999973,249.2928,1024,0.0002492928
0.8687999999999972,250.982,1024,0.000250982
0.8688999999999972,257.1375,1024,0.0002571375
0.8689999999999972,241.0496,1024,0.0002410496
0.8690999999999972,247.83626599634368,1024,0.0002478362659963437
0.8691999999999972,235.71031472547668,1024,0.00023571031472547667
0.8692999999999972,232.0753311258278,1024,0.0002320753311258278
0.8693999999999972,226.13376027066212,1024,0.00022613376027066212
0.8694999999999972,227.5033170609588,1024,0.0002275033170609588
0.8695999999999972,216.44328971003333,1024,0.00021644328971003334
0.8696999999999971,211.17346676930973,1024,0.00021117346676930972
0.8697999999999971,197.80842214712763,1024,0.00019780842214712764
0.8698999999999971,199.8114110919005,1024,0.0001998114110919005
0.8699999999999971,193.34135901551636,1024,0.00019334135901551635
0.8700999999999971,190.61780821917807,1024,0.00019061780821917807
0.8701999999999971,184.1435991016283,1024,0.0001841435991016283
0.8702999999999971,168.71993200169996,1024,0.00016871993200169997
0.8703999999999971,160.95141226401287,1024,0.00016095141226401288
0.870499999999997,166.48605402231357,1024,0.00016648605402231356
0.870599999999997,157.1339572974554,1024,0.0001571339572974554
0.870699999999997,161.9820581257414,1024,0.00016198205812574138
0.870799999999997,150.8502318392581,1024,0.0001508502318392581
0.870899999999997,124.78290625497374,1024,0.00012478290625497375
0.870999999999997,113.72888813674057,1024,0.00011372888813674056
0.871099999999997,114.82530015660345,1024,0.00011482530015660344
0.871199999999997,110.41030534351144,1024,0.00011041030534351144
0.871299999999997,103.35542879622344,1024,0.00010335542879622344
0.871399999999997,84.4982911825017,1024,8.44982911825017e-05
0.8714999999999969,84.09671931956258,1024,8.409671931956258e-05
0.8715999999999969,85.4740466101695,1024,8.547404661016949e-05
0.8716999999999969,77.71714192068174,1024,7.771714192068174e-05
0.8717999999999969,87.60112359550561,1024,8.76011235955056e-05
0.8719,78.14580317520587,1024,7.814580317520587e-05
0.872,80.28375356803045,1024,8.028375356803045e-05
0.8721,86.80040917308973,1024,8.680040917308973e-05
0.8722,102.71081215981746,1024,0.00010271081215981746
0.8723,103.538532807526,1024,0.000103538532807526
0.8724,102.6870459317902,1024,0.00010268704593179019
0.8724999999999999,101.73527829404284,1024,0.00010173527829404284
0.8725999999999999,102.72152246027984,1024,0.00010272152246027984
0.8726999999999999,100.998025,1024,0.00010099802499999999
0.8727999999999999,101.71445,1024,0.00010171445
0.8728999999999999,100.927675,1024,0.00010092767499999999
0.8729999999999999,100.607575,1024,0.000100607575
0.8730999999999999,100.82135,1024,0.00010082135
0.8731999999999999,98.724925,1024,9.8724925e-05
0.8732999999999999,100.85755,1024,0.00010085755
0.8733999999999998,98.599925,1024,9.8599925e-05
0.8734999999999998,107.38095,1024,0.00010738095
0.8735999999999998,103.00225,1024,0.00010300225
0.8736999999999998,100.750975,1024,0.000100750975
0.8737999999999998,101.049675,1024,0.00010104967499999999
0.8738999999999998,101.0807,1024,0.0001010807
0.8739999999999998,99.952375,1024,9.9952375e-05
0.8740999999999998,95.530275,1024,9.5530275e-05
0.8741999999999998,91.71705,1024,9.171705e-05
0.8742999999999997,92.17945,1024,9.217945e-05
0.8743999999999997,89.702725,1024,8.9702725e-05
0.8744999999999997,87.08155,1024,8.708154999999999e-05
0.8745999999999997,81.08195,1024,8.108195e-05
0.8746999999999997,80.13995,1024,8.013995e-05
0.8747999999999997,80.376225,1024,8.0376225e-05
0.8748999999999997,78.672725,1024,7.8672725e-05
0.8749999999999997,49.47905,1024,4.947905e-05
0.8750999999999997,12.62765,1024,1.262765e-05
0.8751999999999996,10.60075,1024,1.060075e-05
0.8752999999999996,18.0710944808232,1024,1.80710944808232e-05
0.8753999999999996,16.01046197249324,1024,1.601046197249324e-05
0.8754999999999996,10.75260818020154,1024,1.075260818020154e-05
0.8755999999999996,13.037320832957722,1024,1.3037320832957722e-05
0.8756999999999996,13.748793003977774,1024,1.3748793003977774e-05
0.8757999999999996,12.536758435863078,1024,1.2536758435863078e-05
0.8758999999999996,17.67513711151737,1024,1.767513711151737e-05
0.8759999999999996,15.3504946249732,1024,1.53504946249732e-05
0.8760999999999995,18.341586892488955,1024,1.8341586892488956e-05
0.8761999999999995,14.850619860071191,1024,1.4850619860071192e-05
0.8762999999999995,17.512944934123645,1024,1.7512944934123645e-05
0.8763999999999995,11.773389476272436,1024,1.1773389476272436e-05
0.8764999999999995,18.256033449134566,1024,1.8256033449134568e-05
0.8765999999999995,9.116057135820713,1024,9.116057135820713e-06
0.8766999999999995,10.0351970725959,1024,1.00351970725959e-05
0.8767999999999995,13.033826769698662,1024,1.3033826769698661e-05
0.8768999999999995,12.259329400807204,1024,1.2259329400807204e-05
0.9,9.0,1024,9e-06
0.95,9.0,1024,9e-06
1.0,9.0,1024,9e-06
